provider_id,service,name,blurb,servicegroup,cost,duration_minutes,processing_time_minutes,finishing_time_minutes,padding_minutes,is_online_bookable,is_private,cost_and_up
85001,Hair Color,Partial Foil,"This is a partial foil; foils only throughout the top of your hair, from bang area to the crown.",88362,85.0000,30,30,30,0,True,False,True
85001,Hair Color,Full Foil,"This is a full foil; foils all throughout your hair, from your bang area to the nape of your neck.",88362,150.0000,60,30,30,0,True,False,True
85001,Hair Color,Perfection,"This is for a Pravana Perfection Treatment. Eliminates frizz and wave, and reduces curl for up to 15 weeks without damaging your hair!",88362,250.0000,210,0,0,0,True,False,True
85001,Haircuts,Women's Haircut,"This is for a wet cut only. Includes shampoo and conditioner, but no blow-dry.",88361,30.0000,30,0,0,0,True,False,False
85001,Haircuts,Women's Haircut/Blowdry,This is for a women's haircut and blow dry/style. Price will only increase for hair of extreme length/thickness.,88361,50.0000,30,0,0,0,True,False,True
85001,Haircuts,Men's Cut,,88361,22.0000,30,0,0,0,True,False,False
85001,Haircuts,Kids Cut,Child's Haircut. Male or female.,88361,15.0000,30,0,0,0,True,False,False
85001,Additional,Facial Wax,This is for an eye and/or lip wax. Price is $8.00 per area.,88397,10.0000,15,0,0,0,True,False,True
85001,Styling,Blow Out,This is a shampoo/blow dry. Includes flat ironing if desired. Price varies on length/thickness of hair.,88401,25.0000,30,0,0,0,True,False,True
85001,Styling,Up-Do,"Up-do prices start at $65, but varies depending on intricacy of style and hair length/thickness.",88401,65.0000,60,0,0,0,True,False,True
853001,Haircuts,Men's Cut,,547639,27.0000,45,0,0,0,True,False,False
853001,Haircuts,Women's Cut,,547639,40.0000,60,0,0,0,True,False,False
853001,Hair Color,Full Color,,547640,75.0000,120,0,0,0,True,False,False
853001,waxing,Braw Wax,,547641,16.0000,15,0,0,0,True,False,False
859001,My Services,Extension Maintenance,,553686,65.0000,60,0,0,0,True,False,False
859001,My Services,Full Color,,553686,65.0000,120,0,0,0,True,False,True
859001,My Services,Knot Bleaching,bleaching knots on closures,553686,35.0000,45,0,0,0,True,False,False
859001,My Services,Sew-In,,553686,125.0000,105,0,0,0,True,False,True
859001,My Services,Shampoo and Style,,553686,40.0000,45,0,0,0,True,False,True
859001,My Services,Short Style,,553686,45.0000,75,0,0,0,True,False,True
859001,My Services,Silk Press,,553686,45.0000,60,0,0,0,True,False,False
859001,My Services,Women's Cut and Style,,553686,50.0000,60,0,0,0,True,False,True
859001,My Services,Curls,,553686,20.0000,45,0,0,0,True,False,False
859001,My Services,Cut Style,,553686,20.0000,105,0,0,0,True,False,False
859001,My Services,Deep Condition,Add-In,553686,15.0000,30,0,0,0,True,False,False
859001,My Services,Double Process Color,,553686,80.0000,45,0,0,0,True,False,False
859001,My Services,Extension Color,Any color can be done for your bundle!,553686,35.0000,45,0,0,0,True,False,True
859001,My Services,Full Quickweave,,553686,65.0000,120,0,0,0,True,False,False
859001,My Services,Full SewIn,,553686,170.0000,150,0,0,0,True,False,False
859001,My Services,Highlights,,553686,50.0000,105,0,0,0,True,False,False
859001,My Services,Lock Maintenance,,553686,45.0000,90,0,0,0,True,False,False
859001,My Services,Pronto,,553686,70.0000,120,0,0,0,True,False,False
859001,My Services,Quick Weave,,553686,55.0000,105,0,0,0,True,False,True
859001,My Services,Relaxer and Style,,553686,65.0000,120,0,0,0,True,False,True
859001,My Services,Relaxer retouch,,553686,50.0000,120,0,0,0,True,False,False
859001,My Services,Trim Ends,Add-In,553686,10.0000,45,0,0,0,True,False,False
866001,My Services,Balayage/ombré,Includes blow dry,560744,100.0000,150,0,0,0,True,False,True
866001,My Services,Blow dry,Includes wash and thermal,560744,35.0000,45,0,0,0,True,False,False
866001,My Services,Hair Cut,Includes wash and blow dry,560744,25.0000,45,0,0,0,True,False,True
866001,My Services,Highlights,,560744,90.0000,150,0,0,0,True,False,True
866001,My Services,Highlights with base color,Includes blow dry,560744,110.0000,165,0,0,0,True,False,True
866001,My Services,Makeup,Includes lashes,560744,60.0000,45,0,0,0,True,False,True
866001,My Services,Makeup & special style,,560744,100.0000,90,0,0,0,True,False,True
866001,My Services,Solid color,Includes blow dry,560744,80.0000,90,0,0,0,True,False,False
866001,My Services,Special style (updo's),,560744,45.0000,45,0,0,0,True,False,True
867001,My Services,relaxer,"ROLLER SET w/o RELAXER...............$45
ROLLER SET w/ RELAXER .................$65

SiLK PRESS w/o RELAXER .................$45
SiLK PRESS w/ RELAXER ....................$65
",561786,45.0000,90,0,0,0,True,False,True
867001,My Services,SEW-iNS,ALL Sew-ins are done w/ a Weave Cap>> if you provide your own hair the  sew-in is $100,561786,100.0000,150,0,0,0,True,False,False
867001,My Services,wigs,custom wigs with secure fit ($125) if you and provide your own hair......if i provide the hair the prices varies depending on length of hair & style of wig.,561786,150.0000,90,0,0,0,True,False,True
870001,My Services,Bundle color ( add on ),Price is for ombré of 3 bundles. Add additional 10 for 4 or more bundles or to color the full weft,564900,40.0000,15,0,0,0,True,False,True
870001,My Services,Hollywood Sew In,This traditional sew in using my no snag technique is quick and last up to 3 months,564900,120.0000,120,0,0,0,True,False,True
870001,My Services,Vixen Sew In or 3 Part Flip over Sew In,The Vixen Sew in allows more styling versatility than the traditional sew in hair can be parted four ways the three part sew in allows middle and either side parting.,564900,180.0000,210,0,0,0,True,False,True
870001,My Services,Wash Cut and Curl,"Wash and set or blow dry, trimming of ends and curl",564900,45.0000,60,0,0,0,True,False,True
870001,My Services,Glam Weave,Is a quickweave method that takes less than 2 hrs and lasts up to 8 weeks Don't forget to bring a wig cap!!,564900,65.0000,90,0,0,0,True,False,True
870001,My Services,Spiral Curls ( add on),,564900,15.0000,30,0,0,0,True,False,False
870001,My Services,Illusion hairline & 3d part,Perfect for those who love the parted look without having to leave any natural hair out...It can be added to any style,564900,25.0000,30,0,0,0,True,False,False
870001,My Services,Lashes & Brows,,564900,5.0000,15,0,0,0,True,False,True
870001,My Services,Malaysian Sew In,No braided base no micro links ..I use thread to make a base to sew your wefts and this sew in lays extremely flat..no lumps no bumps and styling options are limitless.,564900,160.0000,180,0,0,0,True,False,True
870001,My Services,Ponytail,,564900,55.0000,75,0,0,0,True,False,True
870001,My Services,Sew In Retightening,No need to do another install...I can tighten your sew in and extend it's wearability by another 4-8 weeks,564900,60.0000,60,0,0,0,True,False,False
870001,My Services,Deep condition steam treatment,"This treatment really penetrates the hair allowing maximum absorption of nutrients to promote healthy hair. Leaves the hair soft , shiny and more manageable",564900,20.0000,30,0,0,0,True,False,False
870001,My Services,Deposit,Deposit must be made in order to hold your appointment ..Appointments will be canceled at 8 am the Day of your appointment if a deposit has not been made.,564900,20.0000,15,0,0,0,True,False,False
870001,My Services,Freestyle Cornrows,Add 15 if you want hair added,564900,30.0000,60,0,0,0,True,False,True
870001,My Services,Protein treatment,Recommended before and after sew in installs to prevent breakage and shedding.,564900,20.0000,30,0,0,0,True,False,False
870001,My Services,Silk Press,"Hair is washed, conditioned then blow dried, flat ironed and styled. Additional fee for longer lengths.",564900,60.0000,75,0,0,0,True,False,True
870001,My Services,Strand Fusion Hair Extensions,Consultation Needed. This is method of attaching individual strands to your natural hair. There are no braids no glue and no thread. Adds volume and or length to ur hair. Last 4-6 months.,564900,300.0000,360,0,0,0,True,False,True
870001,My Services,Disclaimer ( Please Read),Prices for extensions are for 2 packs/ 3 bundles. There will be a 15 charge per extra bundle . On natural hair services 10 extra for medium lengths and 15 for longer lengths . Deposits are non refundable.,564900,0.0000,15,0,0,0,True,False,False
870001,My Services,Flat iron curls ( add on ),,564900,25.0000,30,0,0,0,True,False,True
870001,My Services,Layers ( add on),Layers add movement and body to hair .,564900,15.0000,15,0,0,0,True,False,False
870001,My Services,Partial Sew In,Looking to add a bit of length or volume then a partial sew in is for you. A substantial amount of hair is left out creating natural looking extension.,564900,85.0000,90,0,0,0,True,False,True
870001,My Services,Seamless Sew In,"This technique allows for a longer install..Up to 6 months !!! Yes I said 6 months . Promotes health hair growth , non damaging to your hair.",564900,180.0000,150,0,0,0,True,False,False
870001,My Services,U part wigs,,564900,100.0000,15,0,0,0,True,False,False
870001,My Services,Versatile Sew In ( pull up method ),With this sew in you will be able to pullout hair up into a high ponytail flawlessly . Perfect for my ladies who workout .,564900,150.0000,150,0,0,0,True,False,True
870001,My Services,Wand Curls ( add on),These beautiful tight coil spiral curls are bound to turn heads.,564900,25.0000,45,0,0,0,True,False,True
870001,My Services,Weave Removal,,564900,20.0000,30,0,0,0,True,False,True
880001,My Services,Full Color,,575161,75.0000,120,0,0,0,True,False,False
880001,My Services,Men's Cut,,575161,28.0000,45,0,0,0,True,False,False
880001,My Services,Partial Highlight,,575161,90.0000,150,0,0,0,True,False,False
880001,My Services,Shampoo Style,,575161,35.0000,45,0,0,0,True,False,False
880001,My Services,Women's Cut,,575161,45.0000,60,0,0,0,True,False,False
88001,Hair Cuts,Hair Cut & style,,92311,13.0000,45,0,0,0,True,False,False
88001,Facials,Basic Facial,,92312,16.0000,30,0,0,0,True,False,False
88001,Waxing, Eye Brow Wax,,92313,8.0000,15,0,0,0,True,False,False
882001,Hair Cuts,Men's Cut,,577377,25.0000,30,0,0,0,True,False,False
882001,Hair Cuts,Women's Cut,,577377,35.0000,45,0,0,0,True,False,False
882001,Style,Blow Dry's,,577378,30.0000,45,0,0,0,True,False,False
882001,Color,Color (roots),,577379,55.0000,45,0,0,0,True,False,False
886001,Weaves & Extensions,Traditional  Sew in (TUESDAYS ONLY),"This PRICE IS ONLY VALID ON TUESDAYS. PLEASE BOOK ACCORDINGLY OR ADDITIONAL FEES APPLIED. 
ONLY 3 BUNDLES.
NEAT FOUNDATION
ONE PART.
NO CLOSURES. 
MUST HAVE LEAVE-OUT.
BASIC CURL STYLE or straighten.",593401,100.0000,120,0,0,0,True,False,False
886001,Weaves & Extensions,Traditional Sew-in (Wed- Sat Only),"ONLY 3 BUNDLES.
NEAT FOUNDATION
ONE PART.
NO CLOSURES. 
MUST HAVE LEAVE-OUT.
BASIC CURL STYLE or straighten.",593401,150.0000,150,0,0,0,True,False,False
886001,Weaves & Extensions,Lace Closure Sew-In,"PLEASE BOOK ACCORDINGLY OR ADDITIONAL FEES APPLIED. 
ONLY 3 BUNDLES.
NEAT FOUNDATION
ONE PART.. 
BASIC CURL STYLE or straighten.",593401,175.0000,180,0,0,0,True,False,False
886001,Weaves & Extensions,Quick Weave,,593401,70.0000,75,0,0,0,True,False,False
886001,Weaves & Extensions,Quick weave w/ Lace Closure,,593401,100.0000,45,0,0,0,True,False,False
886001,Weaves & Extensions,The RED CARPET Sew-In,"The RED CARPET Sew-In consists of a neatly braided foundation with minimum leave out. A Net will be added and sewed to the perimeter. 3-4 bundles will be added. Additional bundles will be $15 extra. 
Hair will be curled with Marcel Irons.  
Hair is NOT provided.",593401,200.0000,180,0,0,0,True,False,True
886001,Weaves & Extensions,Two Part Sew In,"ONLY 3 BUNDLES.
NEAT FOUNDATION
SIDE AND MIDDLE PART.
NO CLOSURES. 
MUST HAVE LEAVE-OUT.
BASIC CURL STYLE or straighten.",593401,185.0000,150,0,0,0,True,False,False
886001,Weaves & Extensions,SewIn Maintenance,,593401,65.0000,60,0,0,0,True,False,True
886001,Weaves & Extensions,Small Crochet Senegalese Twists,"Your choice of hair and color.
Hair MUST be bought PreTwisted.
YOUR Hair MUST be clean prior to service./ or for only $15 you can get a PreService Shampoo.(must book)",593401,115.0000,180,0,0,0,True,False,False
886001,Weaves & Extensions,VIXEN CROCHET with NO LEAVE OUT,"Your choice of hair and color.

YOUR Hair MUST be clean prior to service./ or for only $15 you can get a PreService Shampoo.(must book)

The hair is YOUR CHOICE. depends on the look your going for.",593401,245.0000,240,0,0,0,True,False,False
886001,Weaves & Extensions,FISHTAIL BRAID PONYTAIL,,593401,65.0000,90,0,0,0,True,False,False
886001,Weaves & Extensions,Bond In PER Track,"This is just to add volume or length into YOUR hair. 

TRACKS WILL BE BONDED IN. ",593401,2.0000,45,0,0,0,True,False,True
886001,Style,HALO Braid LIMITED TIME ONLY,"Requires ONE BAG OF XPRESSIONS hair color of YOUR HAIR for natural look.
 
PLEASE COME WITH HAIR CLEAN AND PREPPED UNLESS BOOKED THE PRE SHAMPOO SERVICE",593407,50.0000,90,0,0,0,True,False,False
886001,Style,(Natural Hair) SILK PRESS BLOWOUT,"Price varies based on length of hair.  
$75 is starting price for hair shoulder length. Anything longer additional charges will apply. 

Includes Deep condition!",593407,75.0000,150,0,0,0,True,False,True
886001,Style,Updo,,593407,45.0000,90,0,0,0,True,False,True
886001,Style,Flat Iron or Curl,,593407,30.0000,30,0,0,0,True,False,True
886001,Style,A Relaxing Deep Condition,"Hair will be Shampooed and deep conditioned with a relaxing head massage.

No Style.",593407,12.0000,30,0,0,0,True,False,False
886001,Style,Genie Braid HIGH Ponytail,One bag of Expression and one bag of $2.99 Kankelon braiding hair,593407,50.0000,45,0,0,0,True,False,False
886001,Style,SHAMPOO ONLY,"NO BLOWDRY 

JUST TOWEL DRIED.",593407,5.0000,15,0,0,0,True,False,False
886001,Style,"Wash,Wrap & Style-Relaxed Hair ONLY","hair will be Shampooed, Conditioned, and wrapped (under dryer)

then flat ironed to a sleek wrap style.",593407,35.0000,30,0,0,0,True,False,False
886001,Relaxer,Relaxer Retouch & Style,"includes deep conditioner, trim AND style. If you have more than 3inches of new growth, Other fees may apply.",593405,125.0000,120,0,0,0,True,False,True
886001,Relaxer,First Time Relaxer,includes trim AND simple style,593405,100.0000,15,0,0,0,True,False,False
886001,Relaxer,Spot Relaxer,,593405,25.0000,30,0,0,0,True,False,True
886001,crochet Braids,Shampoo Blow Dry Before Service,"Simple shampoo conditioner and blow dry before service.

Does NOT INCLUDE take downs!!!",593398,15.0000,30,0,0,0,True,False,False
886001,crochet Braids,JUMBO CROCHET TWISTS,"Your choice of hair and color.
Hair MUST be bought PreTwisted.
YOUR Hair MUST be clean prior to service./ or for only $15 you can get a PreService Shampoo.(must book)",593398,65.0000,120,0,0,0,True,False,True
886001,crochet Braids,Regular Crochet NO VIXEN,"Your choice of hair and color.

YOUR Hair MUST be clean prior to service./ or for only $15 you can get a PreService Shampoo.(must book)


Recommended hair
 FREETRESS HAIR. or. MODEL MODEL HAIR. 

APPPROX 3 BAGS (if cut in half) 
or 5 bags (if left long)",593398,85.0000,90,0,0,0,True,False,False
886001,crochet Braids,VIXEN CROCHET,"Your choice of hair and color.

YOUR Hair MUST be clean prior to service./ or for only $15 you can get a PreService Shampoo.(must book)

The hair is YOUR CHOICE. depends on the look your going for. I do not supply the hair",593398,200.0000,225,0,0,0,True,False,False
886001,crochet Braids,Crochet Faux locs (FrontRow Single),"The type of loc you desire is up to you. 
The kind that I had were the FREETRESS CURLY LOCS LENGTH 18"" 
I purchased them from ROYAL BEAUTY on Cullen near Bellfort
I used 6 bags.  The front row will be individually done and the rest crochet.",593398,85.0000,120,0,0,0,True,False,False
886001,crochet Braids,Crochet Faux locs (Whole perimeter),"The type of loc you desire is up to you. 
The kind that I had were the FREETRESS CURLY LOCS LENGTH 18"" 
I purchased them from ROYAL BEAUTY on Cullen near Bellfort
I used 6 bags.  The entire perimeter will be individually done and the rest crochet.",593398,115.0000,150,0,0,0,True,False,False
886001,Hair Cuts,Trim,,593402,10.0000,15,0,0,0,True,False,False
886001,Hair Cuts,Hair Cut,,593402,15.0000,45,0,0,0,True,False,False
886001,Color,COLOR PER BUNDLE,,593406,25.0000,45,0,0,0,True,False,False
886001,Color,One Process color,Depends on length. If hair is longer than shoulder length price will increase.,593406,50.0000,75,0,0,0,True,False,True
886001,Color,Highlights 7 foils,,593406,35.0000,75,0,0,0,True,False,False
886001,Color,Low Lights 7 foils,,593406,35.0000,75,0,0,0,True,False,False
886001,Color,Two Process Color  (PreLighten & Deposit),Depends on length. If hair is longer than shoulder length price will increase.,593406,75.0000,105,0,0,0,True,False,True
886001,Braids,2 Feed In Braids (READ INFO FOR REQUIREMENTS) >>>>,Please come with hair CLEAN & PREPPED (detangled & blown out),807589,35.0000,30,0,0,0,True,False,False
886001,Braids,4 Feed In Braids (READ INFO FOR REQUIREMENTS) >>>,"4 bags of ANY brand 100% kankelon JUMBO BRAID braiding hair NO EXPRESSIONS HAIR! 

HAIR MUST BE WASHED AND BLOW DRIED OR YOU WILL BE DENIED SERVICE ( UNLESS YOU BOOKED FOR PRE SERVICE WASH)",807589,50.0000,45,0,0,0,True,False,False
886001,Braids,5 Feed in braids (READ IN FOR REQUIREMENTS) >>>>,"5 bags of ANY brand 100% kankelon JUMBO BRAID braiding hair NO EXPRESSIONS HAIR! 

HAIR MUST BE WASHED AND BLOW DRIED OR YOU WILL BE DENIED SERVICE ( UNLESS YOU BOOKED FOR PRE SERVICE WASH)",807589,60.0000,45,0,0,0,True,False,False
886001,Braids,5 Feed in braids w/ Spider braids (READ INFO FOR REQUIREMENTS) >>>>,"5 bags of ANY brand 100% kankelon JUMBO BRAID braiding hair NO EXPRESSIONS HAIR! 

HAIR MUST BE WASHED AND BLOW DRIED OR YOU WILL BE DENIED SERVICE ( UNLESS YOU BOOKED FOR PRE SERVICE WASH)",807589,65.0000,75,0,0,0,True,False,False
886001,Braids,6 Feed in braids (READ INFO FOR REQUIREMENTS) >>>>,"6 bags of ANY brand 100% kankelon JUMBO BRAID braiding hair NO EXPRESSIONS HAIR! 

HAIR MUST BE WASHED AND BLOW DRIED OR YOU WILL BE DENIED SERVICE ( UNLESS YOU BOOKED FOR PRE SERVICE WASH)",807589,70.0000,90,0,0,0,True,False,False
886001,Braids,6 Feed in braids with Spider Braids (READ INFO FOR REQUIREMENTS) >>>>,"6 bags of ANY brand 100% kankelon JUMBO BRAID braiding hair NO EXPRESSIONS HAIR! 

HAIR MUST BE WASHED AND BLOW DRIED OR YOU WILL BE DENIED SERVICE ( UNLESS YOU BOOKED FOR PRE SERVICE WASH)",807589,75.0000,90,0,0,0,True,False,False
886001,Braids,Blacc Chyna Braids (READ INFO FOR REQUIREMENTS) >>>>,"This style is about 8-10 big braids with small braids in between!

2-3 bags of EXPRESSIONS HAIR! 

HAIR MUST BE WASHED AND BLOW DRIED OR YOU WILL BE DENIED SERVICE ( UNLESS YOU BOOKED FOR PRE SERVICE WASH)",807589,80.0000,150,0,0,0,True,False,False
886001,Braids,Jumbo Box Braids ( Square Parts ),Approx 10 bags of REGULAR KANKELON HAIR...ABSOLUTELY NO EXPRESSION HAIR. I will NOT BRAID WITH EXPRESSION HAIR! I WILL SEND YOU BACK TO THE STORE.,807589,120.0000,150,0,0,0,True,False,False
886001,Braids,Jumbo Box Braids ( Triangle Parts ),Approx 10 bags of REGULAR KANKELON HAIR...ABSOLUTELY NO EXPRESSION HAIR. I will NOT BRAID WITH EXPRESSION HAIR! I WILL SEND YOU BACK TO THE STORE.,807589,130.0000,150,0,0,0,True,False,False
886001,Makeup Applications,Full Face MakeUp Application,includes STRIP Lashes. Extra $25 for Individual Lashes,864209,50.0000,60,0,0,0,True,False,False
888001,Full Salon Services for Women Men Children, Signature Shampoo & Scalp Massage ,"The BEST 10 minute shampoo of your life, guaranteed to relax your mind and stimulate your scalp!",586489,10.0000,15,0,0,0,True,False,False
888001,Full Salon Services for Women Men Children,Cruelty Free & Vegan Hair Color,"Are you allergic to hair color? ...We offer organic products! Organic Color Systems is ammonia free! It uses organic ingredients like hydrolyzed wheat protein, olive oil, soy and coconut.",586489,65.0000,90,0,0,0,True,False,True
888001,Full Salon Services for Women Men Children,Facial Waxing,"Professional hair removal for eyebrows, lip, and chin",586489,10.0000,15,0,0,0,True,False,True
888001,Full Salon Services for Women Men Children,Hair Color,"We custom blend all our colors to fit your personal style.
Our goal is to satisfy your individual taste, with a made- to- order experience.",586489,35.0000,30,0,0,0,True,False,True
888001,Full Salon Services for Women Men Children,Hair Services for Children, Quality care for your little one when you come here. Expect them to have a positive experience in a warm and inviting atmosphere.,586489,20.0000,30,0,0,0,True,False,True
888001,Full Salon Services for Women Men Children,Highlights,"We pride ourselves in the world of color by customizing your highlights with our unique techniques...
 Teased highlights, Foil,
Peek-a-boo, Color blending, Block color, and more. We use only professional hair color products that keep the integrity of your hair healthy and shiny. Our color techniques enhance the total look of your style.",586489,55.0000,45,0,0,0,True,False,True
888001,Full Salon Services for Women Men Children,Makeup application,"Choose the look that's right for you and your special occasion.
Day
Evening
Fashion
Bridal",586489,40.0000,45,0,0,0,True,False,True
888001,Full Salon Services for Women Men Children,Men's Hair Cut,"The perfect high quality men's trend that fits your personal style in a comfortable, relaxed atmosphere. 

",586489,18.0000,30,0,0,0,True,False,False
888001,Full Salon Services for Women Men Children,Texturizing Effects,"
 Get your modern curls and waves that create today's trendy look here with our signature texture services.
No frizz, no kinky curl, No over processed, dried out hair,  only soft, beautiful, curls come out of this salon! ",586489,55.0000,60,0,0,0,True,False,True
888001,Full Salon Services for Women Men Children,The Blow Out,"No TIME to style you hair?  Simplify your life and leave the blow -out to us. We will blow dry, curl or flat iron your hair for you! Leaving you nothing to do but showcase your fabulous hair!",586489,25.0000,30,0,0,0,True,False,False
888001,Full Salon Services for Women Men Children,Woman's Hair Cut and Style,"We will carve, and design your look to fit your bone structure, facial feature, and life style.",586489,35.0000,30,0,0,0,True,False,True
891001,Hair Basics,"Shampoo, Cut & Style",,587280,30.0000,90,0,0,0,True,False,False
891001,Hair Basics,Cut and Style,,587280,25.0000,60,0,0,0,True,False,False
891001,Hair Basics,Dry Cut,,587280,15.0000,60,0,0,0,True,False,False
891001,Hair Basics,Men's Cut,,587280,10.0000,60,0,0,0,True,False,False
891001,Hair Basics,Kid's Cut (12 & Under),,587280,10.0000,60,0,0,0,True,False,False
891001,Hair Basics,Shampoo and Blowout,,587280,15.0000,60,0,0,0,True,False,False
891001,Color Services,All-Over Color,,607339,75.0000,180,0,0,0,True,False,False
891001,Color Services,Retouch/Re-establish,,607339,65.0000,180,0,0,0,True,False,False
891001,Color Services,Retouch Only,,607339,55.0000,180,0,0,0,True,False,False
891001,Color Services,Double-Process Color,,607339,100.0000,240,0,0,0,True,False,True
891001,Color Services,Highlights/Lowlights (Full-Head),,607339,75.0000,240,0,0,0,True,False,False
891001,Color Services,Highlights/Lowlights (Half-Head),,607339,65.0000,240,0,0,0,True,False,False
891001,Color Services,Highlights/Lowlights (Partial),,607339,55.0000,180,0,0,0,True,False,False
891001,Chemical Services,Perm (All-Over),,607343,75.0000,240,0,0,0,True,False,False
891001,Chemical Services,Perm (Retouch),,607343,55.0000,240,0,0,0,True,False,False
891001,Chemical Services,Relaxer (All-Over),,607343,75.0000,180,0,0,0,True,False,False
891001,Chemical Services,Relaxer (Retouch),,607343,55.0000,180,0,0,0,True,False,False
891001,Skin Services,Facials,,607348,20.0000,30,0,0,0,True,False,False
891001,Skin Services,Brow Wax,,607348,10.0000,15,0,0,0,True,False,False
891001,Skin Services,Lip Wax,,607348,10.0000,15,0,0,0,True,False,False
891001,Skin Services,Makeup (Full-Face),,607348,10.0000,30,0,0,0,True,False,False
891001,Skin Services,Makeup (Touchup),,607348,5.0000,15,0,0,0,True,False,False
891001,Skin Services,Chin Wax,,607348,10.0000,15,0,0,0,True,False,False
891001,Miscellaneous Services,Hair Extensions (Consultation),"Please allow several days in advance after the initial consultation. Prices will be discussed at this time, based on the materials needed to complete the service.",607361,0.0000,15,0,0,0,True,False,False
891001,Add-On Services,Add-On Color With Highlights,,607354,45.0000,60,0,0,0,False,False,False
891001,Add-On Services,Add-On Deep Conditioner,,607354,10.0000,30,0,0,0,False,False,False
891001,Add-On Services,Add-On Marcel Curls,,607354,10.0000,30,0,0,0,False,False,False
891001,Add-On Services,Add-On Flat Iron,,607354,5.0000,15,0,0,0,False,False,False
893001,My Services,Full Color,,588292,65.0000,120,0,0,0,True,False,False
893001,My Services,Men's Cut,,588292,24.0000,45,0,0,0,True,False,False
893001,My Services,partial Highlight,,588292,70.0000,150,0,0,0,True,False,False
893001,My Services,Women's Cut,,588292,37.0000,60,0,0,0,True,False,False
90001,Styles,Hair Cuts,,95355,50.0000,30,0,0,0,True,False,True
90001,Styles,Shampoo Set,,95355,35.0000,45,0,0,0,True,False,False
90001,Styles,Silk BlowOut,This is great for natural or transitioning clients. Hair is pressed with morrocan oil and wrapped with a silkening cap. Add trim for addition $8,95355,50.0000,75,0,0,0,True,False,False
90001,Styles,Silkening Smoothing Treatment,Basic smoothing treatment. For natural hair clients that likes to wear their hair straight without a chemical. Lasts 12weeks or 20 shampoos. Call/text (803)269-3326 for more details,95355,110.0000,60,0,0,0,True,False,False
90001,Styles,Updo's,,95355,50.0000,75,0,0,0,True,False,True
90001,Locs,SEW-IN OVER LOCS ($100 deposit required @ booking),IF you have locs and want to change your look up and get a weave with out having to cut your locs....this service is perfect for you!!,95655,225.0000,150,0,0,0,True,False,True
90001,Locs,Loc Retwist ONLY,,95655,60.0000,60,0,0,0,True,False,False
90001,Locs, Style ONLY,"If you have micro braids, kinky twist, senegalese twist, or locs and just want a STYLE ONLY.",95655,25.0000,15,0,0,0,True,False,False
90001,Locs,Add On Color to locs,Dying the tips of your locs or individuals.,95655,20.0000,15,0,0,0,True,False,True
90001,Locs,Loc Extensions ($100 deposit required @ booking),,95655,200.0000,360,0,0,0,True,False,True
90001,Locs,Start off Locs,,95655,85.0000,120,0,0,0,True,False,True
90001,Locs,Damaged Loc Repair,"If you have damaged locs, or some have falling out and you want them put back in, this service is for you! Repairs are $5 per repair.",95655,5.0000,15,0,0,0,True,False,True
90001,Locs,Loc Retwist and Style,"This price includes basic styles. Curls with rods, single braids...etc are additional",95655,70.0000,90,0,0,0,True,False,True
90001,Weave Services,Full Sew-in ($50 deposit @ booking),This sew in has no hair out or minimum hair out around hair line or part area,95656,150.0000,90,0,0,0,True,False,True
90001,Weave Services,Partial Sew-In ($50 deposit @booking),Some hair out,95656,135.0000,120,0,0,0,True,False,True
90001,Weave Services,Sew-In touch up,Includes shampoo and tightening where is needed and/or style,95656,50.0000,90,0,0,0,True,False,True
90001,Weave Services,Quick Weave,Bonded weave,95656,70.0000,90,0,0,0,True,False,True
90001,Weave Services,Invisible part ADD-ON,This is additional to your weave service.,95656,25.0000,60,0,0,0,True,False,False
90001,Weave Services,Sew-In Removal,"If it is a sew in that I installed, to remove will be $15. If it is a sew in that I did not install, it will be $25 to remove.",95656,15.0000,15,0,0,0,True,False,True
90001,Weave Services,VIXEN Sew In ($50 deposit @ booking),,95656,165.0000,120,0,0,0,True,False,True
90001,Chemicals,Relaxer Retouch,Includes a basic roller set or shampoo/blowdry,95659,65.0000,60,0,0,0,True,False,False
90001,Chemicals,Partial/Sectional Relaxer,,95659,30.0000,30,0,0,0,True,False,True
90001,Chemicals,Color Sections/Blocks,"If you want to only color a section of your hair such as the front or back half only. Hair is lightened then a color is applied. Includes a color treatment, roller set or flatiron. Add on a trim for additional $8",95659,90.0000,45,0,0,0,True,False,True
90001,Chemicals,Virgin Relaxer,Relax/Trim/Treatment( porosity or protein) Deep Conditioner,95659,100.0000,120,0,0,0,True,False,True
90001,Chemicals,Highlights w/ foils or cap,"All lightening color services include a color treatment, basic roller set or flatiron. Add on a trim for additional $8. ",95659,85.0000,45,0,0,0,True,False,True
90001,Chemicals,Highlights w/ toner,"All lightening services included a color treatment, basic roller set or flatiron. Add on a trim for additional $8.",95659,90.0000,45,0,0,0,True,False,True
90001,Chemicals,Semi/Demi Colors (ADD on service),"This is great for gray coverage, or to enhance your natural hair color. This is additional for your hair styling services! ",95659,20.0000,30,0,0,0,True,False,True
90001,Short Hair Services,SHORT thermal curl,,95670,35.0000,75,0,0,0,True,False,True
90001,Short Hair Services,SHORT thermal curl/trim,,95670,45.0000,90,0,0,0,True,False,True
90001,Short Hair Services,The WORKS,"Relax/Cut/Trim/Tape/Style. Relax for silky straight, Cut/Trim to create/revamp the look, style to master the look and tape for finish the look",95670,80.0000,150,0,0,0,True,False,True
